data,abrangencia,pop,variavel,valor,data_formatada,lideranca
3º trimestre 2021,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",5954.0,2021-08-01,Jair Bolsonaro
3º trimestre 2021,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",7264.0,2021-08-01,Jair Bolsonaro
4º trimestre 2021,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",11793.0,2021-11-01,Jair Bolsonaro
4º trimestre 2021,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",5348.0,2021-11-01,Jair Bolsonaro
4º trimestre 2021,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6446.0,2021-11-01,Jair Bolsonaro
1º trimestre 2022,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",11725.0,2022-02-01,Jair Bolsonaro
1º trimestre 2022,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",5387.0,2022-02-01,Jair Bolsonaro
1º trimestre 2022,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6338.0,2022-02-01,Jair Bolsonaro
2º trimestre 2022,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",9895.0,2022-05-01,Jair Bolsonaro
2º trimestre 2022,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4480.0,2022-05-01,Jair Bolsonaro
2º trimestre 2022,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",5415.0,2022-05-01,Jair Bolsonaro
3º trimestre 2022,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",9273.0,2022-08-01,Jair Bolsonaro
3º trimestre 2022,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4113.0,2022-08-01,Jair Bolsonaro
3º trimestre 2022,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",5159.0,2022-08-01,Jair Bolsonaro
4º trimestre 2022,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",8410.0,2022-11-01,Jair Bolsonaro
4º trimestre 2022,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3824.0,2022-11-01,Jair Bolsonaro
4º trimestre 2022,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4586.0,2022-11-01,Jair Bolsonaro
1º trimestre 2023,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",9247.0,2023-02-01,Luiz Inácio Lula da Silva
1º trimestre 2023,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4267.0,2023-02-01,Luiz Inácio Lula da Silva
1º trimestre 2023,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4979.0,2023-02-01,Luiz Inácio Lula da Silva
2º trimestre 2023,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",8468.0,2023-05-01,Luiz Inácio Lula da Silva
2º trimestre 2023,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4047.0,2023-05-01,Luiz Inácio Lula da Silva
2º trimestre 2023,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4421.0,2023-05-01,Luiz Inácio Lula da Silva
3º trimestre 2023,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",8150.0,2023-08-01,Luiz Inácio Lula da Silva
3º trimestre 2023,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3813.0,2023-08-01,Luiz Inácio Lula da Silva
3º trimestre 2023,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4336.0,2023-08-01,Luiz Inácio Lula da Silva
4º trimestre 2023,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",7926.0,2023-11-01,Luiz Inácio Lula da Silva
4º trimestre 2023,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3605.0,2023-11-01,Luiz Inácio Lula da Silva
4º trimestre 2023,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4321.0,2023-11-01,Luiz Inácio Lula da Silva
1º trimestre 2024,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",8453.0,2024-02-01,Luiz Inácio Lula da Silva
1º trimestre 2024,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3867.0,2024-02-01,Luiz Inácio Lula da Silva
1º trimestre 2024,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4586.0,2024-02-01,Luiz Inácio Lula da Silva
2º trimestre 2024,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",7388.0,2024-05-01,Luiz Inácio Lula da Silva
2º trimestre 2024,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3376.0,2024-05-01,Luiz Inácio Lula da Silva
2º trimestre 2024,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4012.0,2024-05-01,Luiz Inácio Lula da Silva
3º trimestre 2024,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6854.0,2024-08-01,Luiz Inácio Lula da Silva
3º trimestre 2024,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3214.0,2024-08-01,Luiz Inácio Lula da Silva
3º trimestre 2024,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3640.0,2024-08-01,Luiz Inácio Lula da Silva
4º trimestre 2024,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6684.0,2024-11-01,Luiz Inácio Lula da Silva
4º trimestre 2024,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3079.0,2024-11-01,Luiz Inácio Lula da Silva
4º trimestre 2024,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3605.0,2024-11-01,Luiz Inácio Lula da Silva
1º trimestre 2025,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",7566.0,2025-02-01,Luiz Inácio Lula da Silva
1º trimestre 2025,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3429.0,2025-02-01,Luiz Inácio Lula da Silva
1º trimestre 2025,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4137.0,2025-02-01,Luiz Inácio Lula da Silva
2º trimestre 2025,Brasil,Total,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6253.0,2025-05-01,Luiz Inácio Lula da Silva
2º trimestre 2025,Brasil,Homens,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2937.0,2025-05-01,Luiz Inácio Lula da Silva
2º trimestre 2025,Brasil,Mulheres,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3317.0,2025-05-01,Luiz Inácio Lula da Silva
1º trimestre 2012,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.0,2012-02-01,Dilma Rousseff
1º trimestre 2012,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2012-02-01,Dilma Rousseff
1º trimestre 2012,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2012-02-01,Dilma Rousseff
2º trimestre 2012,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.0,2012-05-01,Dilma Rousseff
2º trimestre 2012,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2012-05-01,Dilma Rousseff
2º trimestre 2012,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2012-05-01,Dilma Rousseff
3º trimestre 2012,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.1,2012-08-01,Dilma Rousseff
3º trimestre 2012,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.5,2012-08-01,Dilma Rousseff
3º trimestre 2012,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.5,2012-08-01,Dilma Rousseff
4º trimestre 2012,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.1,2012-11-01,Dilma Rousseff
4º trimestre 2012,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2012-11-01,Dilma Rousseff
4º trimestre 2012,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2012-11-01,Dilma Rousseff
1º trimestre 2013,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.0,2013-02-01,Dilma Rousseff
1º trimestre 2013,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2013-02-01,Dilma Rousseff
1º trimestre 2013,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2013-02-01,Dilma Rousseff
2º trimestre 2013,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",0.9,2013-05-01,Dilma Rousseff
2º trimestre 2013,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.2,2013-05-01,Dilma Rousseff
2º trimestre 2013,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2013-05-01,Dilma Rousseff
3º trimestre 2013,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.1,2013-08-01,Dilma Rousseff
3º trimestre 2013,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2013-08-01,Dilma Rousseff
3º trimestre 2013,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.5,2013-08-01,Dilma Rousseff
4º trimestre 2013,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2013-11-01,Dilma Rousseff
4º trimestre 2013,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.7,2013-11-01,Dilma Rousseff
4º trimestre 2013,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.5,2013-11-01,Dilma Rousseff
1º trimestre 2014,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2014-02-01,Dilma Rousseff
1º trimestre 2014,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.6,2014-02-01,Dilma Rousseff
1º trimestre 2014,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.6,2014-02-01,Dilma Rousseff
2º trimestre 2014,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.2,2014-05-01,Dilma Rousseff
2º trimestre 2014,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.6,2014-05-01,Dilma Rousseff
2º trimestre 2014,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.5,2014-05-01,Dilma Rousseff
3º trimestre 2014,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2014-08-01,Dilma Rousseff
3º trimestre 2014,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.7,2014-08-01,Dilma Rousseff
3º trimestre 2014,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.6,2014-08-01,Dilma Rousseff
4º trimestre 2014,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2014-11-01,Dilma Rousseff
4º trimestre 2014,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.7,2014-11-01,Dilma Rousseff
4º trimestre 2014,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.7,2014-11-01,Dilma Rousseff
1º trimestre 2015,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.1,2015-02-01,Dilma Rousseff
1º trimestre 2015,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2015-02-01,Dilma Rousseff
1º trimestre 2015,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2015-02-01,Dilma Rousseff
2º trimestre 2015,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.1,2015-05-01,Dilma Rousseff
2º trimestre 2015,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2015-05-01,Dilma Rousseff
2º trimestre 2015,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2015-05-01,Dilma Rousseff
3º trimestre 2015,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.0,2015-08-01,Dilma Rousseff
3º trimestre 2015,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2015-08-01,Dilma Rousseff
3º trimestre 2015,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.4,2015-08-01,Dilma Rousseff
4º trimestre 2015,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.2,2015-11-01,Dilma Rousseff
4º trimestre 2015,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.7,2015-11-01,Dilma Rousseff
4º trimestre 2015,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.5,2015-11-01,Dilma Rousseff
1º trimestre 2016,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2016-02-01,Dilma Rousseff
1º trimestre 2016,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.6,2016-02-01,Dilma Rousseff
1º trimestre 2016,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.5,2016-02-01,Dilma Rousseff
2º trimestre 2016,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.0,2016-05-01,Dilma Rousseff
2º trimestre 2016,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2016-05-01,Dilma Rousseff
2º trimestre 2016,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2016-05-01,Dilma Rousseff
3º trimestre 2016,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.0,2016-08-01,Dilma Rousseff
3º trimestre 2016,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.3,2016-08-01,Dilma Rousseff
3º trimestre 2016,Brasil,Mulheres,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.2,2016-08-01,Dilma Rousseff
4º trimestre 2016,Brasil,Total,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",0.9,2016-11-01,Michel Temer
4º trimestre 2016,Brasil,Homens,"Coeficiente de variação  Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1.1,2016-11-01,Michel Temer
